Time,eco_fiscal_result_month,eco_fiscal_result_12months,eco_inflation_month,eco_inflation_12months,eco_interest_rate,eco_gross_debt_gdp_pre,eco_gross_debt_gdp_pos,eco_gross_debt_R$_pre,eco_gross_debt_R$_pos,eco_net_debt_gdp_%,eco_net_debt_R$,eco_net_debt_gdp_%_federal_govt,eco_net_debt_R$_federal_govt,eco_balance_payments_US$_M,eco_GDP_R$_12_months,CHN_GDP,UK_GDP,US_GDP,Brent Crude Oil,Coffee,Iron Ore,Meat index,Orange,Soybeans,Sugar,exp_DIC_y,exp_DIC_y+1,exp_DIC_y+2,exp_GDP (%)_y,exp_GDP (%)_y+1,exp_GDP (%)_y+2,exp_US$_currency_y,exp_US$_currency_y+1,exp_US$_currency_y+2,exp_basic_interest_rate_y,exp_basic_interest_rate_y+1,exp_basic_interest_rate_y+2,exp_gross_public_debt_y,exp_gross_public_debt_y+1,exp_gross_public_debt_y+2,exp_inflation_y,exp_inflation_y+1,exp_inflation_y+2,exp_net_public_debt_y,exp_net_public_debt_y+1,exp_net_public_debt_y+2,exp_primary_result_y,exp_primary_result_y+1,exp_primary_result_y+2,exp_trade_balance_y,exp_trade_balance_y+1,exp_trade_balance_y+2,CNY,EUR,USD,bud_fun_09_initial_value,bud_fun_10_initial_value,bud_fun_12_initial_value,bud_fun_09_spent_value,bud_fun_10_spent_value,bud_fun_12_spent_value,bud_group_personal_initial_value,bud_group_personal_spent_value,bud_group_invest_initial_value,bud_group_invest_spent_value,bud_type_mandatory_initial_value,bud_type_mandatory_spent_value,bud_type_amendments_initial_value,bud_type_disc_initial_value,bud_type_amendments_spent_value,bud_type_disc_spent_value
01-06-2014,-2732.22,56932.17,0.4,6.52,11.0,59.3,52.75,3306661.73,2941138.57,31.92,1779742.89,20.38,1136284.02,2122.5,5575728.2,101.101399598439,100.414412208934,100.086033530993,248.986806592733,120.78306326411,158.545340328483,135.659096312812,93.7383236255385,145.572833028306,99.8822916197593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-07-2014,-1894.96,51269.62,0.01,6.5,11.0,57.91,53.17,3248607.39,2983108.33,32.08,1799679.43,20.49,1149300.81,1291.1,5610036.3,101.046892197654,100.481419894186,100.232375686022,238.386891768709,120.175314800616,164.365330958611,148.827839656448,87.9529583845244,127.715732049827,102.373965111995,60.0,55.0,55.0,1.07,1.5,2.5,2.4,2.5,2.56,11.0,12.0,11.0,,,,6.45,6.1,5.5,34.7,35.0,34.4,1.4,1.9,2.0,2.26,10.0,11.97,0.3557,3.0172,2.2054,,,,,,,,,,,,,,,,
01-08-2014,-11950.77,39373.42,0.25,6.51,11.0,58.06,53.81,3274770.55,3034679.53,32.59,1838332.58,21.04,1186859.5,903.2,5640033.5,100.981321688948,100.534118456684,100.356665792051,227.160610408423,129.983677962173,160.748827031854,146.161922506371,86.2817535361943,119.376066651535,97.5259239088874,60.0,55.0,55.0,0.86,1.5,2.5,2.35,2.5,2.55,11.0,12.0,11.0,,,,6.39,6.24,5.5,34.85,35.0,34.95,1.3,1.9,2.0,2.0,8.5,11.7,0.3659,3.0375,2.2607,,,,,,,,,,,,,,,,
01-09-2014,-20994.74,29138.71,0.57,6.75,11.0,58.06,55.11,3299930.94,3132133.12,32.55,1850280.06,20.8,1182446.22,-1145.1,5683719.6,100.907452197727,100.569669647741,100.450090030269,217.069060473873,128.495106986516,144.322465654582,144.847015348992,86.6028769302905,101.693671447769,91.7261198133143,60.0,56.0,56.0,0.5,1.01,2.32,2.35,2.5,2.57,11.0,12.0,10.75,,,,6.27,6.29,5.5,34.97,35.02,34.95,1.3,1.9,2.0,2.29,8.0,12.32,0.3641,2.9359,2.2364,,,,,,,,,,,,,,,,
01-10-2014,4903.11,28784.89,0.42,6.59,11.0,57.43,55.43,3283136.33,3168712.96,32.86,1878610.91,20.94,1197411.22,-1473.2,5716973.3,100.824589442721,100.585429412784,100.518331905061,194.291431650028,137.503462647629,138.827086220688,144.13727109317,82.2366812780971,97.7210497999039,91.3555708352177,60.0,57.0,60.0,0.24,1.0,2.32,2.4,2.5,2.58,11.0,11.5,10.88,,,,6.31,6.3,5.5,35.1,35.5,35.7,1.1,1.8,2.0,2.4,8.0,12.12,0.4012,3.1072,2.4623,,,,,,,,,,,,,,,,
01-11-2014,-6658.88,-6481.990000000002,0.51,6.56,11.25,58.83,56.01,3380089.62,3217851.37,32.92,1891087.24,20.76,1192672.63,-2707.2,5745156.6,100.733906790534,100.579635199543,100.572419602846,175.756707106191,127.792980678082,127.080607227496,134.849511382299,80.6322750068105,104.587186613212,87.6690645459408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-12-2014,754.65,-20471.71,0.78,6.41,11.25,61.62,56.28,3560826.09,3252448.55,33.15,1915773.07,20.78,1200679.58,-65.1,5778953.0,100.637123039633,100.553438706483,100.621264408753,139.541264562012,118.033511356816,117.26063245218,127.785784964856,86.4041199396715,104.431898041013,83.3452920895505,60.0,57.0,58.4,0.18,0.76,2.0,2.55,2.7,2.69,11.5,12.0,11.25,,,,6.44,6.5,5.7,36.0,36.4,36.3,0.2,1.0,1.8,0.0,6.4,15.0,0.4165,3.2035,2.5624,472658065543.0,96721724291.0,77539975520.0,494430133106.0,92762466328.0,77179104921.0,224397919467.0,222993091597.0,98620436382.0,75121000708.0,1086218498106.0,1098736987898.0,8671639000.0,176326592453.0,6141610681.0,149204841260.0
01-01-2015,10075.09,-22945.700000000004,1.24,7.14,11.75,59.7,57.16,3462851.34,3315324.38,33.35,1934268.91,20.82,1207401.92,-2877.8,5800037.8,100.534214994471,100.514410900968,100.665142502979,108.549655173795,115.738758139599,117.93384595974,120.843913180082,85.1400679185496,101.319328556537,83.8505828491674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-02-2015,-6671.41,-26227.630000000005,1.22,7.7,12.25,61.48,58.28,3572848.58,3386880.84,33.16,1927287.63,20.46,1189108.19,-3097.7,5811292.5,100.426977304372,100.471704009423,100.699045461157,129.226250522394,109.1848856795,108.938431187293,109.680569696875,79.0937417780593,100.560347328983,80.8971636694029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-03-2015,1482.66,-27906.5,1.32,8.13,12.25,63.91,59.49,3738724.29,3480229.29,32.82,1919732.26,19.49,1140312.88,148.9,5849630.6,100.318515619541,100.432127118452,100.716310154792,125.38975987183,98.1054224205663,99.3453917923444,108.52360336947,71.1331400156596,99.1422106450628,72.5259327981198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-04-2015,10637.65,-34123.19,0.71,8.17,12.75,63.68,59.11,3736260.72,3468109.37,33.61,1972169.01,20.29,1190414.25,272.6,5867033.6,100.212440585312,100.396491596216,100.712889333022,132.714262627744,100.096278430255,88.9839778827522,109.790548479636,68.7557723491548,98.4061111336599,72.8693808814018,56.0,58.0,60.0,-1.0,1.14,2.0,3.25,3.3,3.22,13.25,11.5,10.75,,,,8.19,5.6,5.0,38.0,38.9,37.6,0.9,1.8,2.0,4.02,10.0,18.2,0.5092,3.398,3.1556,,,,,,,,,,,,,,,,
01-05-2015,-8868.7,-31918.520000000004,0.74,8.47,13.25,64.33,60.20,3781112.73,3538708.31,33.75,1984129.32,20.13,1183268.82,2449.9,5878045.8,100.110120805335,100.36278686398,100.686170276187,144.620997047981,96.7302685153235,103.181720537897,114.591350973881,68.364270590053,97.0341637333186,71.9606144919956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-06-2015,-8566.16,-37752.46000000001,0.79,8.89,13.25,65.65,60.75,3878186.48,3588440.4,34.42,2033575.55,20.96,1238357.26,4309.9,5907278.6,100.01145988827,100.329049124322,100.63522533335,138.911453423153,97.5067229683774,105.593285573035,113.463042398282,70.7536948517506,97.8264081002159,69.0493086934105,66.0,65.0,70.0,-1.27,1.0,2.0,3.2,3.3,3.33,14.0,12.0,11.0,,,,8.4,5.5,4.9,37.9,38.5,38.25,0.8,1.7,2.0,3.0,10.0,16.15,0.5128,3.4695,3.1789,,,,,,,,,,,,,,,,
01-07-2015,-6039.9,-41897.4,0.62,9.56,13.75,65.7,62.17,3894114.69,3684950.96,34.47,2043298.54,20.31,1204133.52,2625.7,5927547.7,99.9155286862686,100.29607615118,100.562681729871,126.066392554354,94.2666846649361,89.0869002485697,114.873472475005,71.8987820367857,102.657924531294,67.8518644535275,66.5,65.0,68.0,-1.5,0.5,1.8,3.22,3.4,3.4,14.5,12.0,11.0,,,,9.02,5.5,4.7,37.3,38.05,38.15,0.7,1.5,2.0,4.4,12.22,17.55,0.503,3.4569,3.1191,,,,,,,,,,,,,,,,
01-08-2015,-6933.74,-36880.369999999995,0.22,9.53,14.25,67.52,62.97,4013923.3,3743680.99,34.22,2034274.14,19.62,1166551.72,2366.0,5945161.0,99.8240829427782,100.265561707866,100.473099941316,105.445393926728,95.7784106325791,97.8966048287061,115.762413628747,76.8602477887019,95.6757235507021,61.8179847862093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-09-2015,-6840.14,-22725.77,0.54,9.49,14.25,69.69,63.65,4148653.19,3789051.79,34.09,2029610.73,18.88,1124054.7,2624.1,5953381.4,99.7377080140456,100.238197136959,100.372879293063,106.547113533755,89.2009471576124,97.2886317278935,110.227106173734,70.9753432977758,89.2055250601683,69.0482052731488,65.0,65.0,65.45,-2.31,-0.5,1.5,3.55,3.7,3.6,14.25,12.0,10.5,,,,9.28,5.51,4.6,36.3,38.85,39.65,0.0,0.5,1.05,8.0,16.9,28.0,0.5772,4.1367,3.6725,,,,,,,,,,,,,,,,
01-10-2015,-12316.38,-39945.26,0.82,9.93,14.25,67.98,63.93,4055283.92,3813936.88,35.12,2094869.64,19.84,1183371.67,1676.4,5965736.5,99.6563018119676,100.211624026962,100.271365776864,108.490163755485,93.5366631162815,91.6228398522364,106.522858350013,74.2078611481183,90.2711919131377,79.210588595061,64.0,61.0,61.5,-2.83,-1.0,1.07,3.99,4.0,4.0,14.25,12.5,11.0,,,,9.5,5.92,4.86,36.1,39.35,41.03,-0.27,-0.2,0.95,12.0,24.0,30.0,0.6261,4.4573,3.9794,,,,,,,,,,,,,,,,
01-11-2015,-21670.57,-54956.950000000004,1.01,10.48,14.25,69.2,64.28,4138986.04,3844680.88,36.13,2160879.33,20.52,1227352.43,898.9,5980796.2,99.5798138993357,100.182649887684,100.177575004222,100.035852224092,90.318960718237,80.5776871970496,97.405531533678,86.3194537055893,87.9725090421401,82.8763166087322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-12-2015,-60943.99,-116655.59,0.96,10.67,14.25,71.73,65.50,4300758.62,3927523.06,37.9,2272217.17,21.9,1312961.73,6048.0,5995787.0,99.5072203208008,100.149424986691,100.097032584612,85.4614171393965,90.7056810207346,69.8070102531084,92.9907845578486,86.3433546998996,89.1395787009028,82.4938741663374,62.0,55.41,60.0,-3.43,-2.07,1.0,3.95,4.2,4.16,,14.25,11.5,,,,10.4,6.71,5.12,35.5,39.9,41.0,-1.0,-0.7,0.5,15.0,31.58,34.2,0.6055,4.1116,3.8745,528998336396.0,111449077004.0,88217143826.0,540325219070.0,100714515291.0,81966501666.0,238509625209.0,238716613748.0,103803730588.0,48181890258.0,1191771035191.0,1200825723182.0,9663342341.0,190882884266.0,3430752547.0,135474689655.0
01-01-2016,20898.52,-105832.15999999999,1.27,10.71,14.25,70.49,66.51,4231706.82,3992779.14,38.09,2286788.39,21.52,1292031.16,1116.2,6003116.9,99.4380595634154,100.113814665908,100.028079977938,71.0867230772997,88.7663424557575,72.0645854316297,91.4444005843307,77.4348151970582,89.1089814597946,80.2117003795416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-02-2016,-26432.76,-125593.51000000001,0.9,10.36,14.25,71.55,66.66,4312089.81,4017298.55,39.16,2360392.03,23.22,1399516.92,2777.9,6026826.4,99.3726446308505,100.079008394061,99.966686183652,74.8959024133089,90.1471903339006,79.374307004803,98.4100017955364,77.6537903786503,88.2612258210093,75.2632658529056,55.0,60.0,60.0,-3.06,0.55,1.5,4.35,4.4,4.4,14.25,12.75,11.0,,,,7.29,5.9,5.21,40.0,42.2,42.25,-1.0,0.0,1.0,37.45,39.65,41.85,0.6078,4.3593,3.9986,,,,,,,,,,,,,,,,
01-03-2016,-8944.4,-136020.56999999998,0.43,9.39,14.25,72.58,66.33,4383409.89,4005700.25,40.12,2423128.13,25.4,1533881.44,4123.3,6039427.2,99.311679404974,100.047358929351,99.910378391,88.271937290446,96.2105218878123,96.5405042360334,99.6748717024724,76.1334440795571,90.137654646994,86.067795155883,55.0,55.0,60.0,-3.46,0.5,1.5,4.33,4.4,4.32,14.25,12.5,11.5,,,,7.59,6.0,5.49,41.05,44.9,45.0,-1.3,-0.5,0.0,39.85,40.0,42.6,0.6094,4.335,3.9913,,,,,,,,,,,,,,,,
01-04-2016,8714.32,-137943.9,0.61,9.28,14.25,70.97,66.62,4303083.52,4039289.28,40.55,2458650.72,25.99,1575573.76,4542.3,6063155.5,99.2549859494572,100.018228216006,99.8615923704089,96.1210384084376,94.1269735364712,104.100517576572,100.568653243791,80.1719212053505,97.5450260036988,84.4910179820938,55.0,54.0,59.0,-3.73,0.3,1.5,4.0,4.1,4.2,13.75,12.5,11.0,,,,7.28,6.0,5.41,41.1,46.2,46.75,-1.5,-1.05,-0.5,44.8,50.0,47.03,0.5527,4.0764,3.5799,,,,,,,,,,,,,,,,
01-05-2016,-17766.35,-146841.55,0.78,9.32,14.25,72.25,67.58,4398378.21,4113898.58,40.97,2493775.18,26.1,1588570.55,6127.0,6087368.0,99.2034969844453,99.9904370659106,99.824542716225,105.891699603229,94.7232421510414,95.4259056317871,106.18148282719,85.8969713194799,107.114648561459,92.6275515759525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-06-2016,-10450.53,-148725.92,0.35,8.84,14.25,73.27,67.51,4483098.06,4130830.6,42.94,2627112.1,28.55,1746541.89,3631.4,6118507.6,99.1583293971001,99.9645846762879,99.8015598635906,110.643954764108,100.984062604029,89.3720458194411,109.472908079957,98.3330116762283,116.134827761848,105.913068201917,60.0,60.0,60.0,-3.78,0.6,2.0,3.7,3.85,3.96,12.88,11.25,10.63,,,,7.1,5.5,5.0,42.0,47.0,49.8,-1.8,-1.03,-0.5,50.0,50.0,45.0,0.5495,4.0331,3.6126,,,,,,,,,,,,,,,,
01-07-2016,-11852.89,-154538.91,0.52,8.74,14.25,72.91,68.71,4471533.02,4213993.3,43.58,2672668.3,29.67,1820041.3,4245.1,6133275.9,99.1202322195512,99.9453290684646,99.7885857222847,103.370732746494,104.836319309137,97.8559500924815,108.854714617999,109.0411972627,107.635641245133,107.841854671995,64.0,60.0,60.0,-3.35,1.0,2.0,3.46,3.7,3.75,13.25,11.0,10.5,,,,7.27,5.43,4.8,43.9,48.31,51.0,-2.3,-1.5,-0.7,51.05,50.0,45.0,0.4853,3.5999,3.2298,,,,,,,,,,,,,,,,
01-08-2016,-22142.63,-169747.8,0.44,8.97,14.25,72.34,69.33,4457816.09,4272828.76,44.5,2742366.38,29.79,1836057.82,3830.8,6162654.0,99.0896743493278,99.9391735863728,99.7789322311902,104.376970057167,102.259106436757,103.934716956665,103.100202701436,107.745048278696,102.098049021893,109.632903424204,64.5,65.0,62.5,-3.24,1.1,2.0,3.3,3.5,3.62,13.5,11.0,10.25,,,,7.21,5.15,4.5,44.5,48.9,50.65,-2.5,-2.0,-1.0,51.23,50.07,45.0,0.4917,3.6506,3.2662,,,,,,,,,,,,,,,,
01-09-2016,-26499.09,-189406.75,0.08,8.48,14.25,74.21,69.98,4591607.96,4329703.13,45.35,2805851.53,30.67,1897749.65,3522.7,6187449.8,99.0669821965042,99.9518714090481,99.7662787359958,105.097136253606,107.60221618696,98.4528355379601,99.3866818147389,117.954139749499,98.1239067633365,116.03273957388,65.0,65.0,62.5,-3.2,1.3,2.01,3.26,3.45,3.6,13.75,11.0,10.5,,,,7.34,5.15,4.5,44.9,49.05,51.0,-2.6,-2.1,-1.2,50.0,49.8,38.8,0.4867,3.6356,3.2472,,,,,,,,,,,,,,,,
01-10-2016,39127.34,-137963.03,0.26,7.87,14.25,73.91,69.78,4586504.42,4330508.19,45.51,2824324.97,30.92,1918936.31,2039.4,6205855.6,99.0530906953056,99.9849815360384,99.7473964813919,114.052491328226,109.225619384009,100.661126891975,94.3870095835615,119.583805608524,98.8089156622411,124.003859349641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-11-2016,-39876.4,-156168.86,0.18,6.99,14.0,74.73,70.83,4662195.71,4418424.09,45.39,2831739.36,30.92,1928827.75,4448.4,6238406.3,99.0486062528746,100.037518417358,99.7214785707789,104.13317361117,112.375165851213,126.587760947901,93.3653960923166,129.081701943158,101.562217275268,113.92461210719,65.0,67.42,70.0,-3.3,1.23,2.38,3.2,3.39,3.49,13.5,10.75,10.0,,,,6.88,4.96,4.5,45.3,50.0,52.2,-2.6,-2.2,-1.3,48.0,44.0,40.0,0.4739,3.5383,3.2053,,,,,,,,,,,,,,,,
01-12-2016,-64248.47,-159473.34,0.3,6.29,13.75,77.42,69.84,4853850.31,4378486.39,47.77,2994966.58,33.34,2090132.66,4139.1,6269328.0,99.0533169812544,100.106207640327,99.6898988021018,122.058240446507,98.7432398629121,135.629743872751,95.1536769566705,120.970153301098,103.468905777325,103.989631724798,65.0,70.0,70.0,-3.42,0.83,2.5,3.35,3.43,3.5,,10.5,10.0,,,,6.71,4.93,4.5,45.25,50.55,55.0,-2.6,-2.2,-1.4,47.0,44.13,40.0,0.4992,3.6403,3.4362,570899277375.0,108441896329.0,79976363625.0,594585573408.0,106889012521.0,82382191806.0,257469599301.0,258836726078.0,60666736162.0,53010501982.0,1282590337781.0,1313369189617.0,9097010733.0,133196619289.0,7270574861.0,129644387995.0
01-01-2017,26292.56,-154079.3,0.38,5.35,13.75,76.61,69.81,4827797.9,4399046.84,48.36,3047147.56,33.85,2132968.21,2426.9,6301468.4,99.0662803887069,100.184424132716,99.6564580550076,123.584850740072,102.913051154107,137.996958286553,100.068939728729,105.333707433417,104.654767133474,112.530069979174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-02-2017,-28769.48,-156416.02000000002,0.33,4.76,13.0,78.03,70.39,4932743.38,4450006.77,49.18,3109156.92,34.7,2193846.89,4368.1,6321887.7,99.0850549468562,100.265063453637,99.6264902117126,124.439107173829,101.532602250399,151.88202906128,107.192202346175,101.382147444572,105.00839853437,112.274703591357,70.0,71.93,72.25,0.46,2.2,2.5,3.4,3.5,3.56,9.5,9.0,9.0,,,,4.69,4.5,4.5,50.9,55.0,56.4,-2.3,-1.68,-0.7,45.5,40.25,38.1,0.4578,3.3846,3.1479,,,,,,,,,,,,,,,,
01-03-2017,-11685.93,-159157.55000000002,0.25,4.57,12.25,79.51,71.24,5052375.35,4527003.45,49.39,3138396.32,35.07,2228561.77,6418.5,6354702.5,99.1060937771211,100.342817023671,99.6060986358502,116.806336284544,97.7480772283373,148.886482040422,108.854277874985,104.398439392243,100.934152625002,100.422442278539,71.0,72.0,75.0,0.48,2.4,2.5,3.3,3.4,3.5,9.25,9.0,9.0,,,,4.36,4.5,4.5,51.6,55.0,57.1,-2.3,-1.62,-0.8,47.65,37.0,38.0,0.4503,3.2723,3.0976,,,,,,,,,,,,,,,,
01-04-2017,11451.28,-156420.59,0.14,4.08,12.25,79.69,71.38,5077501.39,4547705.05,49.39,3146590.0,35.0,2229953.97,6125.6,6371482.9,99.124901623821,100.416368111763,99.601144051882,119.740696788166,94.9548428473747,120.207924068737,106.754119007694,95.4015685828107,95.9070219594872,91.3253899192804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-05-2017,-32105.54,-170759.78,0.31,3.6,11.25,79.06,72.33,5064825.27,4633516.8,49.94,3199139.69,35.53,2276071.49,6712.0,6405983.7,99.1388712919957,100.48628682706,99.6173400121784,113.964952494224,91.5527429204508,105.233900918623,115.826908997533,85.5885153880663,96.5462922385625,88.1097491016104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-06-2017,-19937.32,-180246.57,-0.23,3.0,10.25,80.55,72.74,5176269.01,4674598.72,50.27,3230607.09,35.92,2308535.83,6268.5,6426381.9,99.1458418143318,100.553330797091,99.6592359670131,105.709192031805,87.4162235357722,98.80209668098,124.53618293269,81.1729079646408,93.6648803665137,77.1785269670301,78.57,75.0,75.75,0.5,2.43,2.5,3.3,3.4,3.48,8.5,8.5,8.5,,,,3.9,4.4,4.25,51.5,55.1,57.5,-2.2,-1.8,-1.0,56.0,43.06,40.0,0.4749,3.6236,3.2307,,,,,,,,,,,,,,,,
01-07-2017,-13977.34,-182371.02000000002,0.24,2.71,10.25,79.2,73.18,5110640.24,4722126.38,51.51,3323550.18,37.27,2404919.66,5383.8,6452848.5,99.143428394767,100.617118051613,99.7276742061995,109.259854986719,91.4324164583267,113.955225637402,125.350422257186,78.0251335105897,100.757090618738,79.7100398511232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-08-2017,-9916.2,-170144.59,0.19,2.46,9.25,80.95,73.62,5243851.47,4768883.31,51.98,3367257.37,37.7,2442449.73,4547.9,6478060.9,99.1320198357905,100.675026681286,99.820904213853,115.192746643945,91.4779085044984,127.357147813684,113.973256685306,80.5330235701731,95.231390619799,77.508080705169,75.0,75.0,75.75,0.34,2.0,2.5,3.29,3.4,3.49,7.5,7.5,8.13,,,,3.43,4.2,4.25,51.5,55.15,57.1,-2.21,-1.86,-1.15,60.0,47.0,40.5,0.4639,3.677,3.1161,,,,,,,,,,,,,,,,
01-09-2017,-22226.95,-165872.45,0.16,2.54,9.25,81.44,73.71,5291594.93,4789341.59,52.5,3411459.81,38.32,2490172.02,4301.3,6497846.7,99.112729211676,100.721453678112,99.9337594988921,123.244803746959,89.4534239931034,118.223972940979,103.629866134837,88.733325527246,97.5609452245889,78.8565597385016,75.0,75.0,80.0,0.5,2.0,2.5,3.2,3.35,3.4,7.25,7.5,8.0,,,,3.38,4.18,4.25,52.0,55.65,57.8,-2.4,-2.2,-1.5,61.35,48.0,40.07,0.478,3.722,3.1333,,,,,,,,,,,,,,,,
01-10-2017,4967.31,-200032.48,0.42,2.7,8.25,81.17,74.11,5297627.31,4837222.06,52.32,3415082.17,38.01,2480654.67,4128.0,6526900.9,99.0864588761843,100.74763014021,100.055019769839,127.634300501602,85.8822989430232,104.235047794624,103.45450127866,92.3145522614859,98.7784367131541,80.3981070358023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-11-2017,-366.45,-160522.53,0.28,2.8,7.5,81.83,74.03,5363866.91,4852557.49,52.69,3453857.69,38.32,2511885.3,2559.0,6554760.0,99.0542055091044,100.744588849137,100.171565484658,139.391418086123,86.0010400762655,108.270954336188,105.741049809341,96.5492143042573,99.6422627558029,84.1157363930737,75.0,80.0,80.0,0.73,2.5,2.55,3.2,3.3,3.33,7.0,7.0,8.0,,,,3.08,4.02,4.25,52.28,55.81,58.23,-2.4,-2.2,-1.7,65.0,52.4,44.0,0.4958,3.8082,3.2736,,,,,,,,,,,,,,,,
01-12-2017,-22168.17,-118442.23000000001,0.44,2.95,7.5,82.74,73.72,5449151.48,4854678.59,53.23,3505361.47,38.48,2534118.8,4085.4,6585479.0,99.0168688328858,100.707725495347,100.271911056012,142.115347190794,83.8050557203541,122.492720244556,103.314253823931,86.8749830309707,98.4688835160331,81.327374625311,78.0,80.0,80.0,0.89,2.6,2.7,3.25,3.3,3.37,7.0,7.0,8.0,,,,3.03,4.02,4.25,52.1,55.55,57.6,-2.4,-2.2,-1.6,66.0,52.0,45.0,0.4937,3.8716,3.2636,649474836870.0,115659452669.0,86526078183.0,654820086785.0,116190198819.0,85106598944.0,285579539246.0,284589534893.0,67693226370.0,53545889534.0,1404418737625.0,1377025620337.0,15165020671.0,142791192585.0,10738013520.0,127135753283.0
01-01-2018,36530.04,-108204.75,0.29,2.86,7.0,81.78,74.04,5417635.99,4904275.23,53.33,3532846.45,38.8,2570190.78,1695.6,6624254.0,98.9742623370697,100.643572895413,100.350063973051,152.818416380594,84.763244579524,129.398722611048,110.1964525479,84.8869180006046,98.3904331130864,78.9659464650503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-02-2018,-19004.78,-98440.04999999999,0.32,2.84,7.0,82.43,74.51,5484092.73,4957219.32,53.51,3560272.77,38.88,2587014.29,1999.3,6653368.7,98.9251764360292,100.563207354633,100.403310071632,145.736127432356,83.180854931995,132.587291249111,111.880196690717,87.3367775321005,102.350497993902,76.6152786154606,80.0,80.0,80.0,2.69,2.99,2.5,3.3,3.4,3.46,6.75,8.0,8.0,77.44,80.8,82.15,3.95,4.25,4.0,55.4,57.6,59.9,-2.18,-1.5,-0.8,54.08,45.5,40.0,0.504,3.9482,3.173,,,,,,,,,,,,,,,,
01-03-2018,-25531.2,-112285.31999999999,0.09,2.68,6.75,83.71,74.60,5593531.14,4984707.6,53.57,3579759.73,39.07,2610601.42,5355.6,6681888.7,98.8682060580163,100.477792940009,100.431575785451,148.387730529442,82.3602926661289,121.77571853296,110.038463151577,82.4112971210082,105.289968167018,72.5697852503353,80.0,80.0,82.94,2.9,3.0,2.5,3.3,3.37,3.45,6.75,8.0,8.0,76.3,79.0,80.8,3.72,4.25,4.0,55.2,57.8,59.4,-2.0,-1.42,-0.81,54.08,45.0,40.0,0.5132,3.9728,3.262,,,,,,,,,,,,,,,,
01-04-2018,5360.05,-118376.54999999999,0.22,2.76,6.5,83.86,74.95,5645608.37,5045749.25,52.98,3566365.94,38.33,2580417.0,4531.2,6731911.6,98.8026410800412,100.395494387495,100.4385700124,159.570388607383,81.9943459159274,113.264095121584,107.595507263505,85.176919303643,105.117509940709,67.633141330861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-05-2018,-11120.27,-97391.27999999998,0.4,2.86,6.5,84.96,76.13,5728935.02,5133267.76,52.51,3540645.07,37.61,2536043.83,4950.1,6743039.8,98.726578319507,100.321592804384,100.428093568605,170.665315788632,82.7695177460128,113.771395525778,113.358362039477,98.8191335944036,103.34748334526,67.5691146239019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-06-2018,-14951.46,-92405.42,1.26,4.39,6.5,85.34,76.13,5790723.4,5165402.55,52.67,3573675.31,37.59,2550506.75,4607.2,6785258.1,98.639133940341,100.258562970829,100.401905962721,168.155302768156,81.8077527065466,114.158499318524,119.921168854711,94.577205443596,93.7280309948378,69.1035922510618,75.0,80.0,81.75,2.18,3.0,2.5,3.5,3.5,3.54,6.5,8.0,8.0,76.0,78.0,80.15,3.65,4.01,4.0,55.0,57.0,59.2,-1.9,-1.39,-0.8,57.0,49.3,42.88,0.5829,4.3702,3.7413,,,,,,,,,,,,,,,,
01-07-2018,-2676.94,-81105.02,0.33,4.48,6.5,84.33,75.95,5758837.45,5186540.04,53.32,3641522.19,38.28,2614412.79,2638.4,6829084.9,98.5409127841169,100.205728764613,100.358888353351,166.882503319775,79.7110892050762,114.480041323209,115.611014734506,99.5836181823911,86.1748430831485,64.5791010859235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
