date,eco_net_debt_R$,eco_net_debt_R$_federal_govt,eco_GDP_R$_12_months,Coffee,Iron Ore,Meat index,Soybeans,Sugar,bud_group_personal_spent_value,bud_type_mandatory_spent_value,exp_DIC_y,exp_trade_balance_y,CNY,EUR,USD,eco_total_revenue
2017-11,0.0066941898251726695,0.006080480231975827,0.0003338333724620668,0.0007904719112034053,0.011635745575708012,0.022001730488518167,0.006748088871198377,0.028811103865678866,0.0070214974431630495,0.0,0.06518904823989558,0.009003601440576214,-0.0006118266083392498,0.014322596508482888,-0.00362946269718889,-0.025921454069575467
2017-12,0.008891591396683607,0.004328774579239469,0.0008605806895058965,-0.014618893246099884,0.0410021510763032,-0.02335122587829197,-0.00916627538260606,-0.02160941094059543,0.0070214974431630495,-1.1102230246251565e-16,0.0,0.0030012004801920344,0.023096454464804794,0.017498565691336787,0.011006997983631805,0.09740357189949517
2018-01,0.004744995643155114,0.007023071943096537,0.0007293312892233672,0.006378761580928205,0.01991039327947325,0.06622220322963868,-0.0006128436339363219,-0.01830073561893364,0.003535002073579374,0.0005594266371244938,0.0,-0.14309723889555825,-0.00841261586466402,-0.00592164576674048,-0.03453920056932758,0.07610626512379004
2018-02,0.004734868604880815,0.0032754709074855892,-0.0009965305100552158,-0.010534130295003497,0.009192822737863815,0.016201398896549035,0.030935475931604617,-0.018217344726895623,0.003535002073579374,0.0005594266371247159,0.0,0.0025210084033613356,0.014683838600140775,0.003708712400622871,0.019570632190724746,-0.21617495116975316
2018-03,0.003364220759787262,0.004592320990452148,-0.0012294808536976731,-0.005462567223752379,-0.031170372282616987,-0.017721611597613762,0.022962732058412927,-0.03135200374468927,0.003535002073579374,0.0,0.0,0.008523409363745515,0.02416715102939815,0.02592000655683968,0.018716640967856746,0.0022979628323240853
2018-04,-0.002312298396991097,-0.005876787279784468,0.001029909705962062,-0.00243614507569323,-0.024539489066719322,-0.023506720423156935,-0.0013472196718379292,-0.038258295016326604,0.003535002073579152,-1.1102230246251565e-16,-0.06518904823989558,0.01200480192076836,0.032273853589892654,0.024198836160970405,0.03731467204364847,0.10765403517574151
2018-05,-0.004440440418299718,-0.00863928082831189,-0.0016390800312602316,0.005160398434031266,0.0014625756005162138,0.05545160136515581,-0.013827201520631438,-0.0004961979603393951,0.003535002073579596,1.1102230246251565e-16,0.0,0.012004801920768249,0.04986386857964459,0.03237439554134908,0.060704542758866165,-0.10537148445920347
2018-06,0.005702327048896061,0.0028158733639586098,0.0002585748814425415,-0.006402568580208379,0.0011160420087523715,0.0631489359878068,-0.0751458235200465,0.01189198546896364,0.003535002073579152,0.0,-0.06518904823989569,0.015366146458583474,0.0006118266083392498,0.029116465863453733,0.028181710354643452,0.01996062164247675
2018-07,0.011713057459080134,0.012442253419923222,0.00122650944264735,-0.013957704124111792,0.0009270236859766356,-0.041473359539184074,-0.059004453179773875,-0.035064169224718444,0.003535002073579374,-1.1102230246251565e-16,-0.039113428943937434,-0.003361344537815114,-0.0471106488421183,-0.021985902794852796,-0.0239354762187165,0.08030991774800667
2018-08,-0.007899353992499525,-0.012678160780187075,0.0018890202199657313,-0.02189143060789922,0.004806068824750709,-0.1765683889557894,0.008823490103683329,-0.02658962099159551,0.003535002073579374,1.1102230246251565e-16,0.0,-0.03601440576230497,0.08198476551745243,0.08200147528891066,0.09023840588305054,-0.08503577774706855
2018-09,0.013379804641973747,0.016748503613390253,-0.00039052830943009376,-0.01637812189687582,0.003831234621832824,-0.016906730103171563,-0.022024457834005085,0.011892644561936727,0.003535002073579374,-1.1102230246251565e-16,0.0,-0.004801920768307322,-0.03441524671907992,-0.02901401524465208,-0.031170679634681564,0.0039062021395635527
2018-10,0.01721511222668659,0.020346354183819138,-0.0033521657983590636,0.06566794813403909,0.01586002712167095,0.04225041804855201,0.02028687624448644,0.09175444786714765,0.003535002073579152,-1.1102230246251565e-16,0.0,0.021728691476590622,-0.07632536939031459,-0.09034095565937222,-0.06789230221800502,0.09082794955553719
