Date,CNY,EUR,USD
20-03-2018,0.5208,4.0471,3.2981
21-03-2018,0.5209,4.0394,3.2921
22-03-2018,0.5218,4.067,3.3033
23-03-2018,0.5235,4.0842,3.3041
26-03-2018,0.527,4.1098,3.3034
27-03-2018,0.5297,4.1274,3.3256
28-03-2018,0.5303,4.1231,3.338
29-03-2018,0.5286,4.085,3.3238
02-04-2018,0.5273,4.0685,3.3104
03-04-2018,0.527,4.0638,3.3139
04-04-2018,0.532,4.1228,3.3538
05-04-2018,0.5265,4.0595,3.3196
06-04-2018,0.534,4.1325,3.3666
09-04-2018,0.5378,4.1772,3.3903
10-04-2018,0.5445,4.2193,3.4195
11-04-2018,0.5435,4.2177,3.4052
12-04-2018,0.5385,4.1716,3.3858
13-04-2018,0.5437,4.2024,3.4105
16-04-2018,0.546,4.2394,3.4263
17-04-2018,0.542,4.2027,3.4041
18-04-2018,0.5396,4.1902,3.3844
19-04-2018,0.5413,4.1921,3.3977
20-04-2018,0.5418,4.189,3.4101
23-04-2018,0.545,4.2052,3.4421
24-04-2018,0.55,4.2391,3.4667
25-04-2018,0.5541,4.2675,3.504
26-04-2018,0.5522,4.2371,3.4977
27-04-2018,0.5476,4.1993,3.4676
30-04-2018,0.5497,4.2031,3.4811
02-05-2018,0.5569,4.2395,3.5424
03-05-2018,0.5586,4.2478,3.5484
04-05-2018,0.5553,4.2186,3.5308
07-05-2018,0.5572,4.2291,3.5458
08-05-2018,0.5619,4.2462,3.5788
09-05-2018,0.5653,4.2603,3.5943
10-05-2018,0.5606,4.232,3.5566
11-05-2018,0.5639,4.2695,3.5716
14-05-2018,0.5697,4.3237,3.6097
15-05-2018,0.5764,4.3604,3.6753
16-05-2018,0.5777,4.3387,3.6803
17-05-2018,0.5794,4.3504,3.6874
18-05-2018,0.5881,4.4167,3.7503
21-05-2018,0.5809,4.363,3.7072
22-05-2018,0.5734,4.3018,3.6502
23-05-2018,0.5715,4.2688,3.6507
24-05-2018,0.5715,4.2739,3.6436
25-05-2018,0.5725,4.2693,3.6587
28-05-2018,0.5797,4.3145,3.7092
29-05-2018,0.5812,4.3076,3.7289
30-05-2018,0.5823,4.3611,3.737
01-06-2018,0.5829,4.3702,3.7413
04-06-2018,0.5843,4.3771,3.7424
05-06-2018,0.5895,4.4072,3.7752
06-06-2018,0.5982,4.4984,3.8193
07-06-2018,0.6104,4.6086,3.9
08-06-2018,0.5913,4.4579,3.7859
11-06-2018,0.5768,4.3572,3.6913
12-06-2018,0.5789,4.3679,3.7044
13-06-2018,0.5795,4.3668,3.7054
14-06-2018,0.5792,4.312,3.7057
15-06-2018,0.5862,4.3844,3.7738
18-06-2018,0.5832,4.3576,3.7543
19-06-2018,0.5797,4.3501,3.7566
20-06-2018,0.5769,4.3286,3.7335
21-06-2018,0.5839,4.3968,3.7894
22-06-2018,0.5792,4.381,3.7663
25-06-2018,0.5777,4.4164,3.776
26-06-2018,0.5736,4.4043,3.7721
27-06-2018,0.5813,4.4453,3.8358
28-06-2018,0.5816,4.4627,3.8521
29-06-2018,0.5827,4.5032,3.8558
02-07-2018,0.5861,4.5327,3.9055
03-07-2018,0.5864,4.535,3.892
04-07-2018,0.5892,4.5471,3.9058
05-07-2018,0.5908,4.5847,3.9192
06-07-2018,0.5914,4.6088,3.9264
09-07-2018,0.5852,4.5444,3.8692
10-07-2018,0.58,4.5108,3.8452
11-07-2018,0.5754,4.504,3.8417
12-07-2018,0.5788,4.5093,3.8564
13-07-2018,0.5791,4.5212,3.8745
16-07-2018,0.577,4.5191,3.8579
17-07-2018,0.577,4.511,3.8671
18-07-2018,0.5729,4.4803,3.8474
19-07-2018,0.5738,4.5078,3.8847
20-07-2018,0.5586,4.4256,3.7793
23-07-2018,0.5582,4.4368,3.7915
24-07-2018,0.5516,4.3767,3.7459
25-07-2018,0.5486,4.3345,3.712
26-07-2018,0.5488,4.3407,3.7243
27-07-2018,0.5458,4.333,3.7164
30-07-2018,0.5456,4.3538,3.7155
31-07-2018,0.5519,4.3959,3.7549
01-08-2018,0.5501,4.3741,3.7491
02-08-2018,0.5505,4.3725,3.7645
03-08-2018,0.5446,4.3146,3.7201
06-08-2018,0.5433,4.3042,3.7214
07-08-2018,0.5436,4.3053,3.7118
08-08-2018,0.549,4.3518,3.7519
09-08-2018,0.5576,4.3985,3.803
10-08-2018,0.562,4.3862,3.8472
13-08-2018,0.566,4.4435,3.8988
14-08-2018,0.5641,4.4056,3.8812
15-08-2018,0.5645,4.4351,3.9134
16-08-2018,0.5642,4.4205,3.881
17-08-2018,0.573,4.4943,3.9389
20-08-2018,0.5752,4.5112,3.943
21-08-2018,0.5826,4.5997,3.9873
22-08-2018,0.5956,4.7242,4.074
23-08-2018,0.5924,4.7121,4.0727
24-08-2018,0.6005,4.7493,4.0854
27-08-2018,0.5971,4.751,4.0687
28-08-2018,0.6056,4.8277,4.1192
29-08-2018,0.6064,4.8383,4.1353
30-08-2018,0.6112,4.8698,4.1812
31-08-2018,0.6055,4.7961,4.1353
03-09-2018,0.6053,4.797,4.1279
04-09-2018,0.6087,4.8175,4.1652
05-09-2018,0.6095,4.835,4.1609
06-09-2018,0.6068,4.8197,4.146
10-09-2018,0.5982,4.7589,4.1007
11-09-2018,0.6061,4.8274,4.1641
12-09-2018,0.6017,4.7968,4.1259
13-09-2018,0.6087,4.8611,4.1637
14-09-2018,0.6098,4.8814,4.1879
17-09-2018,0.6083,4.8733,4.1695
18-09-2018,0.6031,4.8373,4.1369
19-09-2018,0.604,4.8319,4.1351
20-09-2018,0.5989,4.8151,4.0997
21-09-2018,0.5941,4.7819,4.0728
24-09-2018,0.5921,4.7803,4.0594
25-09-2018,0.6016,4.8598,4.1286
26-09-2018,0.59,4.7706,4.057
27-09-2018,0.5821,4.6795,4.0092
28-09-2018,0.583,4.6545,4.0039
01-10-2018,0.5864,4.6592,4.0273
02-10-2018,0.5752,4.5672,3.9505
03-10-2018,0.5612,4.4424,3.8542
04-10-2018,0.5685,4.4931,3.9047
05-10-2018,0.5635,4.4515,3.8699
08-10-2018,0.5425,4.3144,3.7588
09-10-2018,0.5402,4.2936,3.7391
10-10-2018,0.5419,4.3294,3.751
11-10-2018,0.5438,4.333,3.746
15-10-2018,0.54,4.3286,3.7332
16-10-2018,0.5366,4.2993,3.7079
17-10-2018,0.5343,4.2711,3.7008
18-10-2018,0.5329,4.2485,3.6963
19-10-2018,0.5351,4.2693,3.7079
22-10-2018,0.5314,4.232,3.6903
23-10-2018,0.5345,4.2575,3.708
24-10-2018,0.5339,4.2211,3.706
25-10-2018,0.5328,4.2103,3.7014
26-10-2018,0.5294,4.1862,3.6753
29-10-2018,0.5225,4.1423,3.6368
30-10-2018,0.5314,4.2068,3.7019
31-10-2018,0.5331,4.2136,3.7177
01-11-2018,0.5343,4.2142,3.6973
05-11-2018,0.5349,4.2235,3.7048
06-11-2018,0.5421,4.2812,3.7492
07-11-2018,0.5433,4.3156,3.7592
08-11-2018,0.5395,4.2757,3.7391
09-11-2018,0.5392,4.2547,3.7506
12-11-2018,0.5383,4.2223,3.7478
13-11-2018,0.5434,4.2569,3.7792
14-11-2018,0.5458,4.2987,3.7924
16-11-2018,0.5411,4.2805,3.7525
19-11-2018,0.5409,4.2946,3.7553
20-11-2018,0.5416,4.2857,3.7591
21-11-2018,0.5466,4.3151,3.7872
22-11-2018,0.5497,4.3456,3.8103
23-11-2018,0.5481,4.3222,3.8081
26-11-2018,0.557,4.3893,3.8655
27-11-2018,0.5602,4.3985,3.8925
28-11-2018,0.5556,4.3568,3.8631
29-11-2018,0.5556,4.3914,3.8568
30-11-2018,0.5556,4.3806,3.8633
03-12-2018,0.5565,4.3423,3.8285
04-12-2018,0.5609,4.365,3.8313
05-12-2018,0.5625,4.3666,3.8561
06-12-2018,0.5694,4.4639,3.9178
07-12-2018,0.5668,4.4376,3.8964
10-12-2018,0.5659,4.4613,3.911
11-12-2018,0.5657,4.4233,3.9013
12-12-2018,0.5615,4.3906,3.8629
13-12-2018,0.5637,4.4011,3.879
14-12-2018,0.5661,4.4109,3.909
17-12-2018,0.5674,4.4383,3.9121
18-12-2018,0.5658,4.4328,3.8997
19-12-2018,0.5647,4.4471,3.8907
20-12-2018,0.5586,4.4021,3.8443
21-12-2018,0.5601,4.4104,3.8671
24-12-2018,0.5631,4.431,3.8855
26-12-2018,0.5702,4.4699,3.9258
27-12-2018,0.5731,4.4974,3.933
28-12-2018,0.5637,4.439,3.8748
31-12-2018,0.5636,4.439,3.8748
02-01-2019,0.5624,4.3852,3.8595
03-01-2019,0.5483,4.2868,3.7683
04-01-2019,0.5476,4.2725,3.7627
07-01-2019,0.541,4.2518,3.7062
08-01-2019,0.543,4.257,3.7208
09-01-2019,0.5422,4.2567,3.6931
10-01-2019,0.5433,4.2499,3.6869
11-01-2019,0.5495,4.2612,3.7141
14-01-2019,0.5505,4.2726,3.726
15-01-2019,0.5483,4.2447,3.7049
16-01-2019,0.5503,4.2412,3.7197
17-01-2019,0.555,4.2805,3.7591
18-01-2019,0.5533,4.2644,3.7486
21-01-2019,0.5549,4.2863,3.7705
22-01-2019,0.5526,4.2723,3.7615
23-01-2019,0.5595,4.3176,3.7994
24-01-2019,0.5575,4.3033,3.7815
25-01-2019,0.5574,4.2833,3.7626
28-01-2019,0.5587,4.3056,3.7676
29-01-2019,0.555,4.2703,3.737
30-01-2019,0.5532,4.2445,3.7151
31-01-2019,0.545,4.1927,3.6519
01-02-2019,0.5449,4.2121,3.6694
04-02-2019,0.5451,4.2008,3.6756
05-02-2019,0.5449,4.1951,3.6741
06-02-2019,0.549,4.2146,3.7019
07-02-2019,0.5516,4.221,3.7193
08-02-2019,0.5515,4.2163,3.7184
11-02-2019,0.5506,4.2229,3.7391
12-02-2019,0.5509,4.2133,3.7296
13-02-2019,0.5513,4.2127,3.7277
14-02-2019,0.5577,4.2668,3.7756
15-02-2019,0.5491,4.1874,3.7155
18-02-2019,0.5516,4.2201,3.7316
19-02-2019,0.5507,4.2177,3.7206
20-02-2019,0.5522,4.2112,3.71
21-02-2019,0.5595,4.267,3.7595
22-02-2019,0.5577,4.2453,3.743
25-02-2019,0.5578,4.2307,3.7285
26-02-2019,0.5613,4.2712,3.7595
27-02-2019,0.559,4.2524,3.7351
28-02-2019,0.5587,4.2578,3.7385
01-03-2019,0.5643,4.3079,3.7832
06-03-2019,0.5708,4.3317,3.8303
07-03-2019,0.5733,4.3232,3.8487
08-03-2019,0.5756,4.3462,3.8678
11-03-2019,0.5722,4.318,3.8461
12-03-2019,0.5685,4.3002,3.8129
13-03-2019,0.5706,4.3278,3.8265
14-03-2019,0.5703,4.3333,3.8327
15-03-2019,0.5712,4.3436,3.8344
18-03-2019,0.5678,4.3214,3.8111
19-03-2019,0.5627,4.2852,3.7762
20-03-2019,0.5663,4.3024,3.7897
21-03-2019,0.5671,4.3142,3.7967
22-03-2019,0.5779,4.3807,3.8815
25-03-2019,0.578,4.3907,3.877
26-03-2019,0.5756,4.3597,3.8646
27-03-2019,0.5856,4.4321,3.9389
28-03-2019,0.5889,4.4587,3.9682
29-03-2019,0.5806,4.376,3.8967
01-04-2019,0.5765,4.337,3.8682
02-04-2019,0.5751,4.325,3.8661
03-04-2019,0.5728,4.3225,3.8436
04-04-2019,0.5764,4.3432,3.8713
05-04-2019,0.5749,4.3326,3.8622
08-04-2019,0.5756,4.3541,3.8658
09-04-2019,0.5746,4.3495,3.8563
10-04-2019,0.571,4.3207,3.8345
11-04-2019,0.5715,4.3249,3.8399
12-04-2019,0.5771,4.3733,3.8685
15-04-2019,0.5774,4.378,3.873
16-04-2019,0.5798,4.3952,3.8913
17-04-2019,0.5866,4.4316,3.9225
18-04-2019,0.5869,4.4268,3.937
22-04-2019,0.5845,4.4173,3.923
23-04-2019,0.5864,4.4224,3.9436
24-04-2019,0.5897,4.4362,3.963
25-04-2019,0.5892,4.4262,3.9725
26-04-2019,0.5849,4.3902,3.9353
29-04-2019,0.5846,4.3966,3.9364
30-04-2019,0.5858,4.4199,3.9453
02-05-2019,0.5888,4.4352,3.965
03-05-2019,0.5849,4.4071,3.9388
06-05-2019,0.5861,4.4367,3.9624
07-05-2019,0.5886,4.4598,3.988
08-05-2019,0.5801,4.4089,3.9344
09-05-2019,0.5812,4.4541,3.9673
10-05-2019,0.5802,4.4498,3.9578
13-05-2019,0.5801,4.4808,3.989
14-05-2019,0.5788,4.4602,3.9788
15-05-2019,0.5823,4.4875,4.0031
16-05-2019,0.5831,4.4874,4.0138
17-05-2019,0.5904,4.561,4.0844
20-05-2019,0.5941,4.586,4.1056
21-05-2019,0.5914,4.5544,4.081
22-05-2019,0.5826,4.489,4.0228
23-05-2019,0.5864,4.5257,4.0513
24-05-2019,0.5844,4.5161,4.0322
27-05-2019,0.583,4.5023,4.021
28-05-2019,0.583,4.5023,4.0275
29-05-2019,0.578,4.4505,3.9965
30-05-2019,0.5756,4.4252,3.972
31-05-2019,0.5709,4.3939,3.9407
03-06-2019,0.565,4.3711,3.9003
04-06-2019,0.5604,4.3498,3.871
05-06-2019,0.5589,4.341,3.8611
06-06-2019,0.5606,4.3745,3.8726
07-06-2019,0.5585,4.3686,3.8571
10-06-2019,0.5598,4.3883,3.879
11-06-2019,0.5595,4.376,3.8664
12-06-2019,0.5558,4.348,3.8437
13-06-2019,0.5552,4.3336,3.8429
14-06-2019,0.5605,4.3544,3.8813
17-06-2019,0.5617,4.3699,3.8895
18-06-2019,0.5595,4.3237,3.8608
19-06-2019,0.5612,4.3432,3.8723
21-06-2019,0.557,4.3343,3.8255
24-06-2019,0.5564,4.3564,3.8234
25-06-2019,0.5568,4.3616,3.8303
26-06-2019,0.5589,4.3788,3.8441
27-06-2019,0.562,4.3948,3.8642
28-06-2019,0.5582,4.3587,3.8322
01-07-2019,0.5577,4.3189,3.8193
02-07-2019,0.5612,4.3581,3.8564
03-07-2019,0.5592,4.3388,3.8475
04-07-2019,0.5522,4.2808,3.794
05-07-2019,0.5543,4.2853,3.8204
08-07-2019,0.5532,4.2667,3.8065
09-07-2019,0.55,4.2443,3.7858
10-07-2019,0.5487,4.2454,3.7697
11-07-2019,0.5465,4.2266,3.7533
12-07-2019,0.5444,4.2156,3.7452
15-07-2019,0.5448,4.2187,3.7463
16-07-2019,0.5472,4.2188,3.7624
17-07-2019,0.5473,4.2253,3.7618
18-07-2019,0.545,4.2093,3.7489
19-07-2019,0.5436,4.1979,3.7408
22-07-2019,0.5436,4.1944,3.74
23-07-2019,0.5469,4.1978,3.7621
24-07-2019,0.5471,4.1893,3.7596
25-07-2019,0.5508,4.2232,3.7849
26-07-2019,0.5487,4.1979,3.7741
29-07-2019,0.55,4.2246,3.7909
30-07-2019,0.5506,4.2251,3.79
31-07-2019,0.547,4.1907,3.7649
01-08-2019,0.5552,4.2363,3.8296
02-08-2019,0.5583,4.3055,3.8739
05-08-2019,0.5593,4.4129,3.9404
06-08-2019,0.5644,4.4388,3.9643
07-08-2019,0.5645,4.4779,3.985
08-08-2019,0.5595,4.417,3.9409
09-08-2019,0.5574,4.4176,3.9362
12-08-2019,0.5663,4.4818,3.9966
13-08-2019,0.5645,4.4441,3.9736
14-08-2019,0.5707,4.4662,4.0074
15-08-2019,0.5714,4.4637,4.0188
16-08-2019,0.5671,4.429,3.9933
19-08-2019,0.5713,4.4696,4.0274
20-08-2019,0.5726,4.4847,4.0425
21-08-2019,0.57,4.4682,4.0254
22-08-2019,0.571,4.4856,4.0444
23-08-2019,0.576,4.5541,4.0851
26-08-2019,0.5785,4.5963,4.1367
27-08-2019,0.5804,4.6103,4.1557
28-08-2019,0.5802,4.6064,4.1559
29-08-2019,0.5835,4.6098,4.168
30-08-2019,0.5785,4.5482,4.1385
02-09-2019,0.5798,4.561,4.1581
03-09-2019,0.5803,4.5689,4.1657
04-09-2019,0.5776,4.5481,4.1249
05-09-2019,0.5717,4.5108,4.0859
06-09-2019,0.5715,4.4898,4.065
09-09-2019,0.5725,4.5079,4.0766
10-09-2019,0.578,4.5396,4.1108
11-09-2019,0.571,4.4702,4.0631
12-09-2019,0.5721,4.4847,4.0494
13-09-2019,0.574,4.4978,4.0616
16-09-2019,0.5784,4.4992,4.0872
17-09-2019,0.5782,4.5368,4.0998
18-09-2019,0.5783,4.5327,4.0972
19-09-2019,0.5833,4.5731,4.1393
20-09-2019,0.5879,4.5877,4.1687
23-09-2019,0.5864,4.587,4.1734
24-09-2019,0.5865,4.5897,4.1721
25-09-2019,0.5865,4.5809,4.1827
26-09-2019,0.5816,4.5367,4.1469
27-09-2019,0.5839,4.5521,4.1587
30-09-2019,0.5826,4.5425,4.1644
01-10-2019,0.584,4.563,4.174
02-10-2019,0.5812,4.5501,4.1546
03-10-2019,0.5738,4.508,4.1012
04-10-2019,0.5682,4.4569,4.061
07-10-2019,0.5692,4.4692,4.0688
08-10-2019,0.5722,4.4755,4.0868
09-10-2019,0.5743,4.4967,4.0954
10-10-2019,0.5783,4.5342,4.1145
11-10-2019,0.5794,4.5326,4.106
14-10-2019,0.5842,4.5509,4.1263
15-10-2019,0.5859,4.5786,4.1488
16-10-2019,0.5882,4.6207,4.1714
17-10-2019,0.5858,4.6142,4.1457
18-10-2019,0.5844,4.6163,4.1376
21-10-2019,0.584,4.6054,4.1319
22-10-2019,0.5774,4.5512,4.0858
23-10-2019,0.5766,4.5282,4.0721
24-10-2019,0.5672,4.4499,4.0089
25-10-2019,0.5681,4.4479,4.0133
28-10-2019,0.5631,4.4142,3.9793
29-10-2019,0.5654,4.4412,3.9946
30-10-2019,0.5697,4.4707,4.0186
31-10-2019,0.5689,4.467,4.0041
01-11-2019,0.5654,4.4445,3.9786
04-11-2019,0.5679,4.4537,3.9922
05-11-2019,0.5714,4.434,4.0043
06-11-2019,0.5767,4.4693,4.0351
07-11-2019,0.5866,4.5216,4.0927
08-11-2019,0.5913,4.5601,4.1365
11-11-2019,0.5929,4.5869,4.1559
12-11-2019,0.596,4.599,4.1756
13-11-2019,0.5948,4.599,4.1767
14-11-2019,0.5959,4.6027,4.1831
18-11-2019,0.5954,4.6357,4.1827
19-11-2019,0.5989,4.6637,4.2084
20-11-2019,0.5976,4.6522,4.2037
21-11-2019,0.5977,4.6541,4.2012
22-11-2019,0.5943,4.6166,4.1832
25-11-2019,0.5983,4.6353,4.2089
26-11-2019,0.6052,4.6874,4.2559
27-11-2019,0.6062,4.6866,4.2602
28-11-2019,0.6039,4.6758,4.248
29-11-2019,0.6008,4.6591,4.224
02-12-2019,0.6005,4.6796,4.2261
03-12-2019,0.5949,4.6562,4.2008
04-12-2019,0.5948,4.6492,4.1926
05-12-2019,0.5981,4.675,4.2136
06-12-2019,0.5939,4.6179,4.1783
09-12-2019,0.5896,4.5948,4.1503
10-12-2019,0.5891,4.5951,4.1427
11-12-2019,0.5847,4.5626,4.1153
12-12-2019,0.5886,4.5694,4.1092
13-12-2019,0.5863,4.5605,4.0949
16-12-2019,0.5835,4.5448,4.0801
17-12-2019,0.5815,4.5394,4.0687
18-12-2019,0.5793,4.5122,4.0548
19-12-2019,0.5797,4.5172,4.0633
20-12-2019,0.582,4.5214,4.0777
23-12-2019,0.5812,4.5195,4.0757
24-12-2019,0.5825,4.5221,4.0813
26-12-2019,0.5806,4.5071,4.0601
27-12-2019,0.5796,4.5268,4.0545
30-12-2019,0.5769,4.5156,4.0307
31-12-2019,0.579,4.5305,4.0307
02-01-2020,0.5774,4.5051,4.0213
03-01-2020,0.5818,4.5247,4.0522
06-01-2020,0.5814,4.5384,4.0554
07-01-2020,0.5881,4.5513,4.0841
08-01-2020,0.5857,4.5235,4.0672
09-01-2020,0.5879,4.5242,4.0744
10-01-2020,0.589,4.5288,4.0745
13-01-2020,0.5993,4.5989,4.1309
14-01-2020,0.602,4.6101,4.1443
15-01-2020,0.6041,4.6425,4.1622
16-01-2020,0.6068,4.6491,4.1726
17-01-2020,0.61,4.6422,4.1837
20-01-2020,0.6092,4.6367,4.1829
21-01-2020,0.6085,4.6631,4.2014
22-01-2020,0.6067,4.6405,4.1889
23-01-2020,0.6006,4.6028,4.1662
24-01-2020,0.6022,4.6063,4.1769
27-01-2020,0.6083,4.6479,4.2196
28-01-2020,0.6064,4.6279,4.2064
29-01-2020,0.6057,4.6219,4.2013
30-01-2020,0.613,4.6933,4.2523
31-01-2020,0.6155,4.7315,4.2695
03-02-2020,0.605,4.6969,4.2475
04-02-2020,0.6056,4.6789,4.2381
05-02-2020,0.6088,4.6711,4.2449
06-02-2020,0.6095,4.6631,4.2477
07-02-2020,0.6153,4.7229,4.3076
10-02-2020,0.6187,4.7195,4.3195
11-02-2020,0.6195,4.7109,4.3148
12-02-2020,0.6221,4.7252,4.3366
13-02-2020,0.622,4.7077,4.3389
14-02-2020,0.6179,4.6823,4.3163
17-02-2020,0.6182,4.6748,4.3157
18-02-2020,0.6215,4.7057,4.3471
19-02-2020,0.6249,4.72,4.3728
20-02-2020,0.6247,4.7405,4.3873
21-02-2020,0.6252,4.7671,4.3924
26-02-2020,0.6318,4.8258,4.4359
27-02-2020,0.6392,4.9182,4.4764
28-02-2020,0.6435,4.9427,4.4987
02-03-2020,0.6458,5.0038,4.4946
03-03-2020,0.6451,5.0184,4.4883
04-03-2020,0.6536,5.0417,4.5258
05-03-2020,0.6661,5.1701,4.6207
06-03-2020,0.6704,5.2559,4.6459
09-03-2020,0.6822,5.4126,4.7379
10-03-2020,0.6714,5.2964,4.6693
11-03-2020,0.6716,5.273,4.6738
12-03-2020,0.6948,5.4126,4.8833
13-03-2020,0.6763,5.2439,4.7362
16-03-2020,0.7076,5.5106,4.9471
17-03-2020,0.7208,5.5414,5.0496
18-03-2020,0.7253,5.5374,5.1107
19-03-2020,0.724,5.5045,5.1444
20-03-2020,0.7082,5.3715,5.0248
23-03-2020,0.7166,5.4676,5.0805
24-03-2020,0.7182,5.4755,5.0713
25-03-2020,0.7132,5.4945,5.0706
26-03-2020,0.7073,5.5141,5.001
27-03-2020,0.7204,5.6532,5.1109
30-03-2020,0.7268,5.6851,5.1594
31-03-2020,0.7342,5.7264,5.1987
01-04-2020,0.7382,5.7304,5.2404
02-04-2020,0.7434,5.7195,5.2651
03-04-2020,0.7474,5.7226,5.2997
06-04-2020,0.74,5.6711,5.2471
07-04-2020,0.7414,5.6849,5.2217
08-04-2020,0.7381,5.6637,5.2123
09-04-2020,0.721,5.5507,5.0779
13-04-2020,0.7351,5.6519,5.1824
14-04-2020,0.7361,5.6899,5.1858
15-04-2020,0.7441,5.7369,5.2579
16-04-2020,0.74,5.6787,5.2377
17-04-2020,0.7435,5.7226,5.2573
20-04-2020,0.7471,5.746,5.2837
22-04-2020,0.7602,5.8327,5.3847
23-04-2020,0.7709,5.8901,5.4467
24-04-2020,0.798,6.1031,5.651
27-04-2020,0.7958,6.1041,5.6358
28-04-2020,0.7867,6.0349,5.5683
29-04-2020,0.7673,5.8922,5.4291
30-04-2020,0.7687,5.9333,5.427
04-05-2020,0.7906,6.0912,5.5816
05-05-2020,0.784,6.0031,5.5354
06-05-2020,0.7979,6.1255,5.6676
07-05-2020,0.8241,6.3128,5.8365
08-05-2020,0.8151,6.2588,5.7653
11-05-2020,0.8166,6.27,5.7954
12-05-2020,0.8151,6.2716,5.7723
13-05-2020,0.8323,6.3962,5.9022
14-05-2020,0.837,6.4128,5.9372
15-05-2020,0.82,6.3004,5.8229
18-05-2020,0.8071,6.2573,5.7375
19-05-2020,0.8061,6.2577,5.7216
20-05-2020,0.8032,6.2562,5.6968
21-05-2020,0.7875,6.1363,5.6019
22-05-2020,0.7831,6.0797,5.5808
25-05-2020,0.7676,5.968,5.4772
26-05-2020,0.7528,5.8922,5.3707
27-05-2020,0.7393,5.8132,5.2992
28-05-2020,0.7475,5.9114,5.3405
29-05-2020,0.7605,6.0286,5.4263
01-06-2020,0.7529,5.9668,5.3639
02-06-2020,0.7409,5.874,5.2601
03-06-2020,0.7103,5.681,5.0516
04-06-2020,0.7181,5.7799,5.1041
05-06-2020,0.703,5.6241,4.9775
08-06-2020,0.6978,5.5695,4.9331
09-06-2020,0.6932,5.568,4.9057
10-06-2020,0.6926,5.5519,4.8894
12-06-2020,0.7114,5.6685,5.0373
15-06-2020,0.7319,5.8477,5.1883
16-06-2020,0.7238,5.7747,5.1285
17-06-2020,0.7411,5.8904,5.2499
18-06-2020,0.7545,5.9975,5.3468
19-06-2020,0.7562,5.9834,5.3466
22-06-2020,0.7389,5.8812,5.2226
23-06-2020,0.7326,5.8556,5.1705
24-06-2020,0.7409,5.911,5.2435
25-06-2020,0.753,5.9793,5.3287
26-06-2020,0.7719,6.1277,5.4629
29-06-2020,0.7687,6.1153,5.4416
30-06-2020,0.7751,6.1539,5.476
01-07-2020,0.7588,6.0411,5.3651
02-07-2020,0.7505,5.9593,5.3028
03-07-2020,0.7554,6.0019,5.3374
06-07-2020,0.7566,6.0029,5.3085
07-07-2020,0.7603,6.0244,5.3318
08-07-2020,0.7636,6.0595,5.3482
09-07-2020,0.7577,5.986,5.2978
10-07-2020,0.7635,6.0483,5.344
13-07-2020,0.7645,6.0787,5.3486
14-07-2020,0.7749,6.1932,5.4288
15-07-2020,0.7654,6.1023,5.3491
16-07-2020,0.7664,6.1235,5.356
17-07-2020,0.7654,6.121,5.351
20-07-2020,0.7681,6.138,5.3635
21-07-2020,0.749,6.0105,5.2283
22-07-2020,0.7303,5.9227,5.1111
23-07-2020,0.7375,6.0034,5.1647
24-07-2020,0.7435,6.0677,5.2146
27-07-2020,0.7418,6.098,5.1889
28-07-2020,0.7397,6.0755,5.1777
29-07-2020,0.7341,6.0497,5.1395
30-07-2020,0.7397,6.1121,5.1837
31-07-2020,0.7461,6.1519,5.2033
03-08-2020,0.7604,6.2368,5.3075
04-08-2020,0.7649,6.2752,5.3329
05-08-2020,0.7607,6.2779,5.276
06-08-2020,0.7686,6.3353,5.3431
07-08-2020,0.7783,6.3863,5.4227
10-08-2020,0.7748,6.3414,5.3933
11-08-2020,0.7821,6.3861,5.4285
12-08-2020,0.7865,6.4359,5.4551
13-08-2020,0.7748,6.3593,5.3801
14-08-2020,0.7748,6.3734,5.3852
17-08-2020,0.7862,6.4688,5.4497
18-08-2020,0.7897,6.5219,5.4659
19-08-2020,0.7935,6.5338,5.4906
20-08-2020,0.8173,6.7038,5.651
21-08-2020,0.8104,6.6021,5.6064
24-08-2020,0.8088,6.6048,5.5954
25-08-2020,0.8102,6.6183,5.5997
26-08-2020,0.8087,6.5786,5.568
27-08-2020,0.8118,6.6174,5.5956
28-08-2020,0.7965,6.5073,5.4679
31-08-2020,0.799,6.5393,5.4713
01-09-2020,0.787,6.4215,5.3732
02-09-2020,0.786,6.3624,5.3741
03-09-2020,0.7756,6.2803,5.3079
04-09-2020,0.7725,6.2472,5.2848
08-09-2020,0.7847,6.3299,5.3698
09-09-2020,0.7762,6.2632,5.3024
10-09-2020,0.7747,6.2883,5.2936
11-09-2020,0.7735,6.2542,5.2854
14-09-2020,0.7783,6.2919,5.2984
15-09-2020,0.7777,6.2462,5.2728
16-09-2020,0.7779,6.2177,5.2532
17-09-2020,0.7777,6.2186,5.2593
18-09-2020,0.7815,6.271,5.2889
21-09-2020,0.8001,6.3907,5.444
22-09-2020,0.8016,6.3587,5.4329
23-09-2020,0.8123,6.4592,5.5311
24-09-2020,0.816,6.5007,5.5714
25-09-2020,0.816,6.4674,5.5667
28-09-2020,0.8202,6.5142,5.5858
29-09-2020,0.8295,6.6234,5.6528
30-09-2020,0.8308,6.6132,5.6407
01-10-2020,0.8313,6.6341,5.6441
02-10-2020,0.8316,6.6097,5.6464
05-10-2020,0.8292,6.636,5.6299
06-10-2020,0.8131,6.502,5.5205
07-10-2020,0.825,6.5916,5.6018
08-10-2020,0.8277,6.6052,5.62
